"","X","date","latitude","longitude","name","life.stage","occurrence","count","SL.length.mm","distance.surveyed.m","main.method","total.shocking.time.min","salinity.ppt","pH","DO.mg.L","turbidity","water.temp.C","substrate","mud.silt","sand","gravel","cobble","boulder","width.m","depth.cm","gradient","habitat","edgewater","riffle","run","pool","glide","flatwater","mean.monthly.flow.cfs","flow.cfs","source","FL.length.mm","carapace.length.mm","weight.g"
"14996",41,"2009-11-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"14997",42,"2009-11-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"14998",43,"2009-11-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"14999",44,"2009-11-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15000",45,"2009-11-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15001",46,"2010-03-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15002",47,"2010-03-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15003",48,"2010-03-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15004",49,"2010-03-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15005",50,"2010-03-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15006",51,"2010-06-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15007",52,"2010-06-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15008",53,"2010-06-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15009",54,"2010-06-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15010",55,"2010-06-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15011",56,"2010-11-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15012",57,"2010-11-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15013",58,"2010-11-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15014",59,"2010-11-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15015",60,"2010-11-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15016",61,"2012-03-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15017",62,"2012-03-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15018",63,"2012-03-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15019",64,"2012-03-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15020",65,"2012-03-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15021",66,"2012-06-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15022",67,"2012-06-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15023",68,"2012-06-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15024",69,"2012-06-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15025",70,"2012-06-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15026",71,"2012-11-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15027",72,"2012-11-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15028",73,"2012-11-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15029",74,"2012-11-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15030",75,"2012-11-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15031",76,"2013-03-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15032",77,"2013-03-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15033",78,"2013-03-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15034",79,"2013-03-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15035",80,"2013-03-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15036",81,"2013-06-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15037",82,"2013-06-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15038",83,"2013-06-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15039",84,"2013-06-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15040",85,"2013-06-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15041",86,"2013-11-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15042",87,"2013-11-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15043",88,"2013-11-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15044",89,"2013-11-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15045",90,"2013-11-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15046",91,"2014-03-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15047",92,"2014-03-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15048",93,"2014-03-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15049",94,"2014-03-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15050",95,"2014-03-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15051",96,"2014-06-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15052",97,"2014-06-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15053",98,"2014-06-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15054",99,"2014-06-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15055",100,"2014-06-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15056",101,"2014-11-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15057",102,"2014-11-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15058",103,"2014-11-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15059",104,"2014-11-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15060",105,"2014-11-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15061",106,"2015-03-01",34.030244,-118.811015,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15062",107,"2015-03-01",34.044269,-118.815287,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15063",108,"2015-03-01",34.07934,-118.821702,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15064",109,"2015-03-01",34.082657,-118.825449,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
"15065",110,"2015-03-01",34.08547,-118.830878,"rainbow trout",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Research conservation district of the Santa Monica mountains, 2001-2017. Presence/absence of O.mykiss and tidewater goby.  Provided by Rosi Dagit.",NA,NA,NA
